             VARIABLE : Potential temperature (deg_C)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
8.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.54583	25.49211	25.68788	25.83368	25.84736	25.84435	25.73914	25.46708	25.18491	25.04629	24.97247	24.95706	24.97412	24.99816	24.99426	24.95671	24.90889	24.9176	25.00694	25.14981	25.26526	25.29402	25.29303	25.33457	25.44907	25.53576	25.58739	25.65272	25.76607	25.92962	26.0487	26.06903	26.08373	26.14944	26.23636	26.3198	26.38575	26.44875	26.50075	26.56794	26.65294	26.69147	26.72604	26.74199	26.77939	26.83086	26.88102	26.90063	26.90362	26.89152	26.85145	26.7788	26.66499	26.54568	26.47648	26.47068	26.53402	26.66933	26.74749	26.81697	26.82879	26.77969	26.6207	26.36839	26.24602	26.16863	26.07828	26.03318	26.02629	26.05931	26.11234	26.18371	26.31443	26.51317	26.62028	26.61911	26.62835	26.68928	26.73812	26.7766	26.80409	26.85741	26.90371	26.89631	26.82551	26.81922	26.86967	27.00555	27.17263	27.25951	27.30787	27.33207	27.3513	27.34878	27.31202	27.26774	27.2341	27.20953	27.22176	27.24027	27.25917	27.28299	27.32769	27.35847	27.3394	27.26578	27.14907	26.98765	26.83543	26.78096	26.74601	26.76203	26.87572	27.07045	27.21749	27.28962	27.37189	27.52232	27.72684	27.97122	28.23413	28.48278	28.67551	28.82822	28.91799	28.96416	28.9563	28.90127	28.87221	28.95122	29.1402	29.32624	29.42593	29.41913	29.23568	29.21128	29.26944	29.2782	29.3006	29.32446	29.30621	29.24312	29.20019	29.07111	28.89918	28.81294	28.84627	28.97431	28.85382	28.81153	28.91423	28.8502	28.91946	28.80302	28.87339	28.89125	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
8.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.55077	25.49368	25.69029	25.82799	25.83377	25.83544	25.8266	25.64139	25.33071	25.12467	25.01506	24.9774	25.00691	25.05964	25.07447	25.04292	24.98243	24.98355	25.05699	25.17844	25.2793	25.32138	25.32618	25.36234	25.47708	25.5542	25.58594	25.62557	25.70709	25.841	25.98236	26.04237	26.07226	26.13222	26.22379	26.32402	26.40392	26.4631	26.50308	26.53708	26.5951	26.63303	26.65059	26.66545	26.71114	26.76971	26.83846	26.8582	26.86004	26.86182	26.8539	26.81043	26.73259	26.64788	26.58858	26.57164	26.64119	26.76494	26.79686	26.82094	26.81549	26.78055	26.62247	26.38186	26.21913	26.10563	25.99481	25.95033	25.95404	26.04117	26.16257	26.26295	26.40022	26.59608	26.71026	26.72037	26.73818	26.83277	26.87947	26.91538	26.93024	26.9474	26.98392	27.02114	27.01655	27.01281	27.04264	27.14247	27.28005	27.38587	27.45945	27.50061	27.52415	27.53128	27.5115	27.49092	27.47222	27.47335	27.49998	27.50352	27.48893	27.47337	27.48513	27.50051	27.46906	27.37715	27.24234	27.08295	26.96347	26.93237	26.89339	26.90641	27.01366	27.2084	27.3524	27.42607	27.50396	27.66412	27.87052	28.10703	28.34385	28.56298	28.74359	28.90776	29.04667	29.14423	29.17237	29.11991	29.01278	28.98908	29.14673	29.33479	29.47421	29.48269	29.34409	29.34378	29.38017	29.36559	29.36675	29.37898	29.35686	29.2995	29.28316	29.14897	28.97646	28.88181	28.90219	29.03151	-1.E+10	-1.E+10	28.92063	28.86589	28.94653	28.8965	28.98641	29.05884	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
8.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.55196	25.48664	25.69634	25.82873	25.81995	25.81065	25.85171	25.77851	25.51875	25.28021	25.14762	25.10394	25.12417	25.16202	25.16162	25.10135	25.02672	25.03145	25.10829	25.21847	25.30175	25.348	25.36344	25.40116	25.51174	25.58273	25.59623	25.61625	25.67808	25.77204	25.89617	25.98297	26.02622	26.08272	26.17609	26.29745	26.41443	26.48525	26.51249	26.51246	26.53719	26.55927	26.57244	26.60255	26.66383	26.72478	26.77666	26.78757	26.78604	26.79288	26.80673	26.7935	26.74491	26.69816	26.68212	26.68226	26.72534	26.80073	26.81264	26.81989	26.80495	26.77673	26.622	26.39486	26.21088	26.09139	25.97697	25.92439	25.95242	26.07147	26.23977	26.36007	26.50428	26.68751	26.80515	26.84726	26.91878	27.00476	27.04382	27.08632	27.10921	27.12736	27.13459	27.15009	27.18001	27.20415	27.23859	27.31882	27.4461	27.56906	27.66977	27.73162	27.76359	27.77343	27.76246	27.7572	27.75338	27.74809	27.74967	27.72944	27.68519	27.64443	27.6379	27.63553	27.58106	27.47687	27.32866	27.18774	27.1061	27.09311	27.04436	27.05322	27.16576	27.35638	27.49041	27.55132	27.63741	27.81419	28.02764	28.2512	28.45794	28.64795	28.82063	29.00181	29.16368	29.28764	29.33792	29.33049	29.21153	29.05408	29.12739	29.31688	29.5062	29.5385	29.45328	29.44833	29.46103	29.4215	29.41404	29.42732	29.39553	29.30124	29.25767	29.16768	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	28.96074	28.90437	28.89681	28.85725	28.90047	29.06789	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
7.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.54675	25.48415	25.70021	25.83388	25.807	25.78206	25.83175	25.84458	25.68514	25.4697	25.34112	25.29897	25.29049	25.28407	25.24777	25.13836	25.05385	25.08129	25.17437	25.28071	25.34489	25.38539	25.41175	25.46026	25.56149	25.62977	25.64949	25.65169	25.6941	25.75619	25.83833	25.91835	25.96849	26.02374	26.10741	26.24194	26.40689	26.50462	26.51978	26.49133	26.48471	26.49619	26.51199	26.56735	26.64516	26.70423	26.72425	26.71478	26.70889	26.70917	26.71488	26.71467	26.70273	26.7085	26.71887	26.73084	26.76051	26.80085	26.81302	26.82303	26.80033	26.76406	26.6309	26.41533	26.22435	26.12941	26.0324	25.9768	26.02703	26.16363	26.3283	26.45823	26.6031	26.76346	26.88802	26.98637	27.07713	27.16036	27.20675	27.25547	27.28946	27.3056	27.30927	27.31193	27.3485	27.3905	27.4481	27.52454	27.63748	27.77017	27.88438	27.94942	27.98256	27.98148	27.96235	27.9556	27.94558	27.93219	27.92118	27.87884	27.82114	27.79355	27.78868	27.75928	27.67803	27.56612	27.42009	27.3107	27.2668	27.24876	27.1819	27.19151	27.32424	27.50933	27.6226	27.6584	27.75911	27.95836	28.18494	28.39495	28.57568	28.74134	28.9083	29.08589	29.23352	29.3189	29.3606	29.41039	29.37773	29.19088	29.14047	29.30238	29.53289	29.58455	29.54507	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.02794	28.94205	28.86925	28.79908	28.75652	28.88223	28.94101	28.95659	28.90261	28.91986	28.90409
7.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.55042	25.48079	25.70221	25.84038	25.79533	25.75838	25.79778	25.8501	25.79696	25.64028	25.53178	25.48366	25.43996	25.39311	25.30426	25.14605	25.08119	25.14679	25.27128	25.39314	25.44313	25.45302	25.4833	25.53422	25.62822	25.69615	25.72812	25.7205	25.75375	25.78577	25.81284	25.87492	25.92053	25.95781	26.03244	26.16736	26.36826	26.50999	26.52414	26.47414	26.45385	26.46344	26.47932	26.54473	26.62829	26.67025	26.66706	26.65187	26.64707	26.64241	26.63692	26.63336	26.63824	26.68884	26.7208	26.74053	26.75878	26.77403	26.80624	26.82082	26.80158	26.75891	26.64762	26.44497	26.26564	26.16257	26.09668	26.04535	26.09939	26.26339	26.40486	26.52721	26.67571	26.82372	26.98059	27.10585	27.20647	27.30444	27.35942	27.413	27.45393	27.46683	27.45673	27.4525	27.47888	27.52353	27.59238	27.67061	27.78143	27.91319	28.0245	28.08975	28.10934	28.09667	28.08442	28.07566	28.05961	28.04193	28.01941	27.98202	27.95793	27.9525	27.939	27.87198	27.7771	27.65765	27.52815	27.44607	27.41969	27.38382	27.31714	27.34156	27.50693	27.67566	27.74433	27.7564	27.87106	28.09561	28.33476	28.52898	28.68332	28.82792	28.98185	29.13853	29.2442	29.29357	29.3448	29.4417	29.4838	29.33704	29.20948	29.32269	29.56242	29.6399	29.60934	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.037	28.93971	28.8504	28.78068	28.69485	28.7056	28.7832	28.87578	28.87072	28.84819	28.74721
7.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.55646	25.47996	25.70674	25.83856	25.78004	25.73669	25.7681	25.83505	25.84961	25.76355	25.68378	25.62878	25.55913	25.46423	25.31064	25.13164	25.11585	25.22065	25.3872	25.5376	25.58556	25.57154	25.59214	25.63443	25.71556	25.78501	25.82289	25.80782	25.83348	25.85761	25.83275	25.85492	25.88998	25.90709	25.96461	26.09238	26.30831	26.49222	26.51341	26.45742	26.43617	26.44502	26.46916	26.53483	26.60878	26.62385	26.5942	26.56828	26.56295	26.56655	26.5652	26.55919	26.57416	26.64154	26.69442	26.72505	26.73124	26.73121	26.7694	26.78516	26.77491	26.74319	26.65953	26.49616	26.33612	26.23632	26.17361	26.15665	26.19905	26.34002	26.45282	26.56959	26.7154	26.8767	27.0649	27.20589	27.32255	27.43526	27.50215	27.56276	27.60338	27.61485	27.60491	27.60142	27.62859	27.6684	27.73266	27.80983	27.9136	28.03116	28.13411	28.18939	28.1883	28.17342	28.16904	28.16221	28.14322	28.12305	28.10474	28.10225	28.12019	28.1204	28.08282	27.99166	27.88634	27.7637	27.64689	27.57717	27.5516	27.50723	27.47698	27.53623	27.70679	27.8371	27.85958	27.85697	27.97503	28.2245	28.46911	28.64804	28.77242	28.88546	29.02061	29.14825	29.22662	29.26162	29.35153	29.48257	29.54653	29.45494	29.31658	29.4017	29.61658	29.70913	29.68434	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.02533	28.93106	28.83255	28.7587	28.67172	28.64118	28.67856	28.80887	28.82652	28.72112	28.52899
7.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.56174	25.48468	25.71381	25.82425	25.75628	25.70328	25.73473	25.81457	25.86126	25.83321	25.78478	25.72869	25.62815	25.46379	25.25504	25.11538	25.1496	25.27657	25.45299	25.62388	25.7154	25.72235	25.74111	25.76484	25.81852	25.89063	25.92941	25.91546	25.9294	25.94386	25.90485	25.87324	25.87305	25.88961	25.92364	26.02802	26.2412	26.45144	26.4899	26.4392	26.42463	26.42826	26.45688	26.51857	26.5688	26.55653	26.51113	26.46071	26.45234	26.46488	26.47376	26.46652	26.47918	26.53398	26.60793	26.66095	26.67189	26.67087	26.70283	26.71292	26.70375	26.69621	26.66288	26.53901	26.4237	26.32754	26.28133	26.2847	26.32611	26.42044	26.48923	26.59878	26.75925	26.93695	27.1467	27.30101	27.43395	27.56524	27.64905	27.71031	27.74049	27.74785	27.74212	27.74654	27.77994	27.82029	27.87653	27.95494	28.04711	28.15114	28.2374	28.2711	28.2574	28.2451	28.24397	28.23483	28.21915	28.21037	28.2252	28.2698	28.30194	28.29172	28.22527	28.10982	27.99681	27.8853	27.77354	27.70594	27.67301	27.64148	27.66546	27.76758	27.92034	27.99682	27.97692	27.95296	28.07591	28.3369	28.57496	28.74586	28.84658	28.9237	29.02917	29.13489	29.19614	29.24095	29.3738	29.51271	29.58736	29.53069	29.43643	29.51036	29.69596	29.78198	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.01259	28.92554	28.81091	28.72359	28.65434	28.63497	28.67217	28.77024	28.75797	28.57528	28.37622
6.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.56669	25.492	25.71587	25.80127	25.72876	25.65644	25.67496	25.77117	25.84723	25.85169	25.82652	25.75888	25.62343	25.40017	25.17043	25.11669	25.17568	25.29352	25.44988	25.62329	25.75551	25.82239	25.86521	25.89574	25.93523	26.00069	26.01859	26.00277	26.01315	26.02099	25.98159	25.92817	25.89503	25.90498	25.92328	25.98785	26.16526	26.38795	26.45312	26.42373	26.41533	26.41046	26.42871	26.47486	26.50351	26.47415	26.41655	26.34438	26.32343	26.34308	26.35797	26.35097	26.34707	26.37899	26.46035	26.54229	26.58205	26.59433	26.60608	26.60827	26.61018	26.63729	26.66051	26.5833	26.50743	26.44395	26.4112	26.40961	26.44461	26.48762	26.54423	26.64778	26.80846	27.00597	27.23647	27.39848	27.54251	27.69297	27.79079	27.84921	27.88049	27.89219	27.89318	27.90604	27.94205	27.98033	28.0268	28.09311	28.17094	28.26199	28.33129	28.33631	28.31745	28.30854	28.31335	28.30753	28.30984	28.34278	28.41462	28.47678	28.48958	28.46025	28.37224	28.23408	28.11105	27.9972	27.89945	27.8305	27.80238	27.80218	27.89462	28.02685	28.13404	28.16035	28.09258	28.0451	28.16402	28.42321	28.6484	28.81688	28.9141	28.96097	29.0328	29.11325	29.17376	29.24939	29.4053	29.53016	29.61766	29.60492	29.58593	29.63496	29.77866	29.83957	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.0228	28.9215	28.7863	28.69052	28.64177	28.65183	28.6914	28.73953	28.67286	28.46244	28.30638
6.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.5667	25.49689	25.70959	25.76909	25.71042	25.62148	25.59573	25.68997	25.80732	25.83465	25.82375	25.74244	25.55679	25.27765	25.13804	25.16113	25.22323	25.31478	25.44427	25.60372	25.73941	25.85002	25.93115	25.98632	26.01971	26.06785	26.07505	26.05014	26.05546	26.0667	26.03933	25.98498	25.94522	25.93555	25.94246	25.98108	26.09923	26.30877	26.3932	26.39281	26.3947	26.38498	26.39572	26.42108	26.44089	26.41607	26.34974	26.26508	26.21548	26.22302	26.23779	26.23705	26.21239	26.22613	26.30404	26.40344	26.46569	26.49319	26.4943	26.50502	26.53421	26.59298	26.66399	26.63933	26.59018	26.55504	26.54633	26.53208	26.54944	26.57871	26.62305	26.72079	26.88522	27.10143	27.33516	27.49362	27.64916	27.82151	27.9244	27.97594	28.01473	28.04307	28.05377	28.07809	28.11507	28.14758	28.1794	28.22864	28.28773	28.35387	28.39145	28.38048	28.36168	28.3604	28.38128	28.39252	28.44511	28.53238	28.63727	28.6775	28.67935	28.62754	28.51704	28.35687	28.21965	28.10263	28.01762	27.95352	27.94876	28.00076	28.15197	28.28877	28.34034	28.32171	28.20312	28.13468	28.24097	28.48532	28.69094	28.853	28.96564	29.00791	29.04861	29.10615	29.17579	29.28712	29.45063	29.55266	29.64042	29.69297	29.72465	29.74243	29.86501	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.04107	28.91277	28.76921	28.66815	28.63719	28.66646	28.7033	28.69943	28.57219	28.37592	28.27974
6.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.56846	25.49894	25.69467	25.74081	25.69787	25.61698	25.54503	25.57288	25.7254	25.78795	25.78193	25.6562	25.40859	25.18746	25.19885	25.29269	25.36625	25.44166	25.53977	25.65733	25.75308	25.84961	25.94372	26.01032	26.04616	26.08292	26.08874	26.05735	26.06032	26.08314	26.06603	26.02665	25.98962	25.97091	25.96921	25.98704	26.05644	26.22212	26.31824	26.34698	26.34859	26.34834	26.36989	26.3876	26.389	26.36937	26.29774	26.2215	26.17084	26.16063	26.16187	26.14897	26.11791	26.13306	26.20338	26.29609	26.36659	26.41472	26.42474	26.45651	26.50652	26.5878	26.68326	26.6905	26.67514	26.66642	26.65943	26.64628	26.67791	26.69363	26.73367	26.835	26.99793	27.22099	27.43803	27.59504	27.76696	27.94963	28.0433	28.08866	28.14051	28.17957	28.20188	28.23719	28.2768	28.29679	28.31243	28.34777	28.38614	28.41817	28.42906	28.41272	28.3991	28.40803	28.4515	28.51636	28.62416	28.75112	28.85012	28.88256	28.85509	28.78244	28.65003	28.47142	28.31815	28.20666	28.12189	28.0778	28.1181	28.22957	28.40716	28.5173	28.52099	28.46498	28.31222	28.22548	28.32006	28.54246	28.72156	28.86224	28.98198	29.04562	29.07984	29.12248	29.2069	29.34849	29.50729	29.58658	29.64761	29.71999	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.93018	29.94547	29.95718	30.01726	30.06715	29.97122	29.75855	29.7021	29.55138	29.43627	29.3106	29.18384	29.09497	29.08337	29.04893	28.89224	28.75623	28.64653	28.61886	28.66558	28.68861	28.62804	28.45355	28.30406	28.24443
6.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.57334	25.50033	25.678	25.70975	25.67875	25.63489	25.55529	25.47855	25.57773	25.67485	25.67596	25.49687	25.25871	25.2057	25.33981	25.49332	25.5891	25.65327	25.71211	25.77658	25.82055	25.86816	25.93493	25.99294	26.03303	26.06822	26.07067	26.04478	26.04945	26.07506	26.06185	26.0422	26.01571	26.00071	25.98676	25.98623	26.02765	26.13844	26.23343	26.2741	26.29476	26.31322	26.34472	26.36976	26.35681	26.32653	26.26064	26.20167	26.17424	26.16212	26.14395	26.11248	26.08921	26.10899	26.1626	26.24172	26.32096	26.38406	26.41975	26.47736	26.52346	26.61155	26.74099	26.78749	26.77682	26.77662	26.78312	26.78966	26.81003	26.82606	26.86012	26.95979	27.13395	27.3491	27.53648	27.70355	27.90131	28.07556	28.1507	28.19744	28.2551	28.29539	28.32615	28.36456	28.40087	28.41531	28.4351	28.45864	28.46688	28.46497	28.45536	28.44545	28.44356	28.47165	28.55507	28.67535	28.82445	28.96585	29.05161	29.07063	29.01469	28.92283	28.76995	28.57772	28.40242	28.2963	28.21931	28.21304	28.3127	28.46192	28.61994	28.69777	28.67406	28.58872	28.41796	28.31886	28.39461	28.59608	28.76137	28.87197	28.97489	29.05144	29.10717	29.15504	29.26049	29.43035	29.56463	29.63169	29.66603	29.73484	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.11031	30.04697	29.98994	30.00488	29.99288	29.90589	29.77223	29.65572	29.53583	29.41906	29.2937	29.17838	29.10014	29.08202	29.02582	28.86233	28.75232	28.63337	28.58393	28.6131	28.61807	28.51328	28.32808	28.21882	28.17586
5.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.57999	25.50185	25.662	25.67716	25.64457	25.62914	25.5956	25.49727	25.42581	25.49569	25.50483	25.32601	25.19398	25.28919	25.47599	25.63821	25.73823	25.78524	25.81253	25.83923	25.85099	25.86388	25.89797	25.93906	25.97595	26.01821	26.02819	26.01616	26.01816	26.04266	26.03155	26.03246	26.01858	26.00872	25.98629	25.97859	26.00224	26.07318	26.15183	26.19725	26.23941	26.28882	26.34013	26.37234	26.35068	26.31111	26.27197	26.23979	26.22642	26.20516	26.17083	26.14722	26.13619	26.17036	26.22017	26.27204	26.34108	26.4177	26.48008	26.56426	26.61309	26.70853	26.8401	26.91649	26.94371	26.93304	26.95195	26.95671	26.958	26.96113	26.98289	27.10469	27.2823	27.4783	27.65457	27.83825	28.04931	28.1975	28.25689	28.30006	28.34455	28.38445	28.42025	28.45444	28.48241	28.49945	28.52646	28.53653	28.51785	28.49371	28.47683	28.47585	28.49216	28.55427	28.6855	28.85553	29.02638	29.15589	29.22191	29.21585	29.15698	29.04584	28.88185	28.68311	28.49084	28.38201	28.3261	28.37591	28.51189	28.66889	28.79024	28.83699	28.79281	28.69347	28.52383	28.42579	28.47857	28.66417	28.8372	28.93997	29.01811	29.08355	29.1499	29.22413	29.3575	29.52377	29.62685	29.6858	29.73053	29.78831	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.29112	30.22652	30.13669	30.00874	29.94079	29.91133	29.8005	29.65361	29.51724	29.40603	29.35139	29.28647	29.21769	29.15598	29.10655	29.07506	28.96883	28.8325	28.76088	28.64923	28.5445	28.5274	28.51032	28.39398	28.25072	28.12761	28.07284
5.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.58341	25.50014	25.64102	25.64817	25.60356	25.5872	25.58775	25.58683	25.44434	25.35832	25.33501	25.21235	25.19288	25.34252	25.52407	25.67183	25.7624	25.79811	25.81795	25.82601	25.80569	25.78082	25.78494	25.81108	25.85885	25.92795	25.96177	25.95998	25.96194	25.98356	25.98535	26.00382	26.00506	25.99935	25.97298	25.97242	25.98792	26.02286	26.0929	26.15443	26.22281	26.28684	26.3377	26.37502	26.38394	26.36531	26.34659	26.33969	26.32839	26.29037	26.25791	26.25772	26.28995	26.36216	26.42605	26.45925	26.50474	26.57472	26.65344	26.75411	26.81246	26.89873	27.00416	27.07455	27.11098	27.12626	27.12228	27.09995	27.08797	27.09735	27.13743	27.28244	27.44452	27.63501	27.82628	28.01218	28.20006	28.31143	28.36161	28.38368	28.41463	28.4564	28.49518	28.52205	28.54328	28.56426	28.59989	28.60011	28.55546	28.51215	28.49475	28.50936	28.55739	28.66289	28.83996	29.04277	29.20257	29.3022	29.34085	29.31744	29.26324	29.15065	28.98656	28.77382	28.57849	28.47073	28.45918	28.55849	28.69602	28.83707	28.92854	28.9613	28.90602	28.80264	28.63922	28.54786	28.58301	28.74657	28.93462	29.06212	29.14344	29.19352	29.26007	29.34968	29.49109	29.62446	29.68509	29.74981	29.82721	29.8736	-1.E+10	-1.E+10	-1.E+10	-1.E+10	30.1937	30.10017	29.98088	29.85611	29.77144	29.63262	29.44397	29.30711	29.20014	29.14985	29.16363	29.16388	29.16669	29.14081	29.09959	29.03489	28.91435	28.80317	28.76373	28.69672	28.57189	28.48595	28.45155	28.45134	28.39062	28.10413	27.95888
