             VARIABLE : Salinity (psu)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
24.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.4949	35.50176	35.50804	35.47259	35.40169	35.39018	35.38995	35.39456	35.415	35.44512	35.45337	35.42467	35.37857	35.33197	35.30938	35.30818	35.31572	35.34006	35.36817	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.08775	34.99633	35.0088	35.107	35.19304	35.23705	35.24588	35.24656	35.24448	35.24688	35.25646	35.27395	35.30412	35.33781	35.36417	35.38718	35.40703	35.42202	35.4384	35.45797	35.47328	35.47955	35.478	35.47482	35.47254	35.46835	35.46121	35.45805	35.46202	35.47572	35.49419	35.51389	35.5294	35.54702	35.56318	35.56754	35.56216	35.55096	35.54581	35.55915	35.59075	35.62284	35.641	35.63452	35.5968	35.54002	35.46842	35.40774	35.37179	35.35094	35.33691	35.32391	35.31478	35.31434	35.3282	35.36206	35.40728	35.45091	35.4892	35.50833	35.52066	35.54469	35.5991	35.68308	35.77334	35.8379	35.8716	35.88198	35.87981	35.86917	35.86492	35.87101	35.87858	35.88214	35.86793	35.81299	35.72873	35.62514	35.5289	35.46673	35.4443	35.4508	35.47084	35.49278	35.50629	35.50456	35.50821	35.54691	35.62857	35.71064	35.76226	35.78438	35.7984	35.81126	35.82377	35.83418	35.83323	35.80536	35.74776	35.68617	35.64413	35.61918	35.60526	35.59958	35.60821	35.64698	35.70897	35.76665	35.79694	35.79827	35.79494	35.79175	35.78846	35.79115	35.80893	35.83556	35.86504	35.89653	35.92955	35.96077	35.98977	36.01342	36.01768	35.99242	35.91111	35.76145	35.53695	35.22773	34.90429	34.74979	34.80287	34.96721	35.13982	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
24.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.48077	35.50695	35.51702	35.45997	35.41586	35.41289	35.42393	35.43218	35.42991	35.39759	35.35431	35.31014	35.27649	35.26559	35.26812	35.28595	35.32331	35.35476	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.9707	34.98927	35.06576	35.16988	35.22151	35.2257	35.22185	35.21338	35.21602	35.2314	35.25907	35.29468	35.32166	35.33315	35.34128	35.34753	35.35066	35.35911	35.37296	35.38525	35.3925	35.39291	35.39518	35.40323	35.40897	35.40917	35.41058	35.41704	35.43077	35.44855	35.46934	35.48842	35.50919	35.52747	35.53824	35.5403	35.53839	35.54546	35.57272	35.61626	35.64733	35.64627	35.60068	35.52555	35.4518	35.38254	35.32383	35.28819	35.26743	35.25107	35.23826	35.23595	35.24145	35.25881	35.29604	35.35273	35.421	35.47759	35.50972	35.52473	35.54689	35.59127	35.65537	35.72021	35.77069	35.80886	35.83277	35.839	35.82654	35.80862	35.80132	35.80128	35.7956	35.77166	35.72385	35.65252	35.55804	35.46508	35.40648	35.38463	35.3893	35.40748	35.43461	35.45975	35.46579	35.46673	35.48241	35.53753	35.60687	35.64795	35.65192	35.64825	35.65151	35.65884	35.66833	35.67609	35.67198	35.64896	35.62236	35.60445	35.59526	35.58941	35.58793	35.60474	35.66045	35.73643	35.79763	35.82001	35.81478	35.80661	35.80376	35.80353	35.81162	35.83213	35.85909	35.88555	35.91158	35.93891	35.96569	35.99002	36.00142	35.98708	35.92877	35.81229	35.64269	35.43534	35.16121	34.87022	34.73146	34.79736	34.95605	35.10216	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.48289	35.53498	35.53456	35.47309	35.43443	35.41396	35.39322	35.35608	35.31445	35.27428	35.24455	35.23062	35.22888	35.23724	35.26465	35.31152	35.34566	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.96636	34.97134	35.03432	35.14446	35.19989	35.20029	35.19213	35.18626	35.19957	35.22794	35.26382	35.29102	35.29056	35.27628	35.26599	35.26161	35.26049	35.26703	35.28058	35.29353	35.30262	35.31131	35.32248	35.33855	35.35201	35.35857	35.3653	35.37709	35.39415	35.41436	35.43746	35.4595	35.48145	35.50116	35.51632	35.52561	35.5317	35.54898	35.58502	35.6314	35.65331	35.63322	35.56496	35.47817	35.39135	35.31318	35.2538	35.22136	35.20222	35.18615	35.17774	35.17996	35.18882	35.20688	35.24505	35.30785	35.38203	35.45866	35.50268	35.52731	35.54464	35.5728	35.61319	35.65602	35.69282	35.73113	35.76167	35.7698	35.75955	35.73497	35.70977	35.68653	35.65876	35.62204	35.57726	35.52244	35.45164	35.38797	35.34921	35.34579	35.36025	35.38498	35.41178	35.43459	35.44449	35.44979	35.45753	35.48477	35.52864	35.55988	35.56181	35.5583	35.55954	35.56413	35.57098	35.57961	35.5854	35.58328	35.57916	35.57782	35.57906	35.57921	35.58091	35.60654	35.66827	35.74594	35.81155	35.83662	35.83167	35.81891	35.8152	35.81934	35.83271	35.8533	35.87704	35.90031	35.92357	35.94677	35.96839	35.98308	35.97616	35.92765	35.83316	35.69301	35.52961	35.35209	35.11646	34.8525	34.71754	34.79504	34.95347	35.07133	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23.5S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.43991	35.53129	35.5937	35.56055	35.47192	35.39137	35.3309	35.28001	35.23743	35.21096	35.19867	35.19648	35.20111	35.21703	35.25388	35.30571	35.36587	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.96392	34.95921	35.00475	35.10217	35.16684	35.16748	35.16266	35.17175	35.20438	35.24495	35.27112	35.26756	35.24013	35.21116	35.19495	35.18818	35.18855	35.19534	35.20723	35.21836	35.23141	35.25012	35.26959	35.28815	35.30284	35.31273	35.32379	35.34062	35.36362	35.38818	35.41325	35.4367	35.45934	35.48156	35.50126	35.51498	35.5262	35.54904	35.58784	35.63156	35.64586	35.61587	35.53835	35.43331	35.32673	35.23922	35.1826	35.15417	35.13945	35.12953	35.12857	35.13748	35.15072	35.17151	35.2167	35.28868	35.37118	35.44614	35.49635	35.5242	35.53983	35.55927	35.58339	35.60878	35.63325	35.65698	35.67108	35.67187	35.66082	35.6405	35.61248	35.58275	35.54237	35.49487	35.44574	35.39519	35.34402	35.30916	35.30052	35.31951	35.35397	35.38274	35.40548	35.4229	35.43524	35.44603	35.45561	35.46683	35.4883	35.50865	35.5189	35.52692	35.53591	35.54364	35.55011	35.55515	35.55931	35.56295	35.56499	35.56866	35.5717	35.57452	35.58232	35.61866	35.6824	35.75458	35.81842	35.85066	35.85284	35.84298	35.83898	35.8422	35.85477	35.87461	35.89659	35.91655	35.93256	35.9468	35.95527	35.94909	35.91226	35.82876	35.7085	35.57717	35.44437	35.29313	35.07852	34.82364	34.69836	34.77213	34.91844	35.06018	35.11113	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.40082	35.50201	35.62312	35.63418	35.53183	35.39245	35.29474	35.22726	35.18833	35.16976	35.16819	35.17176	35.18302	35.20524	35.2444	35.27888	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.96111	34.95299	34.98196	35.05867	35.13154	35.14012	35.14847	35.18207	35.22707	35.25608	35.25534	35.22987	35.19703	35.17098	35.15441	35.14698	35.14772	35.15756	35.1681	35.17884	35.19426	35.21582	35.23755	35.25469	35.26728	35.27831	35.29244	35.31268	35.33836	35.36585	35.39111	35.41531	35.4405	35.46722	35.4898	35.50431	35.51947	35.54726	35.5834	35.61342	35.61103	35.56527	35.47847	35.3661	35.25145	35.16684	35.1151	35.08932	35.07921	35.0773	35.08274	35.09967	35.11754	35.14068	35.19352	35.28191	35.37575	35.44785	35.49163	35.51171	35.52314	35.53522	35.54852	35.5615	35.57425	35.5791	35.57289	35.56115	35.54806	35.53297	35.51006	35.47951	35.4369	35.38472	35.33383	35.28719	35.25285	35.25212	35.27665	35.31807	35.35749	35.38492	35.405	35.42117	35.43695	35.45308	35.46479	35.47274	35.48493	35.49812	35.51075	35.5236	35.53671	35.5465	35.55323	35.55801	35.56115	35.56358	35.56762	35.57101	35.57339	35.58023	35.60921	35.6643	35.72806	35.79182	35.84681	35.87701	35.88105	35.87679	35.87337	35.87546	35.88473	35.89586	35.90312	35.91058	35.89483	35.85563	35.82506	35.80129	35.75603	35.6749	35.56615	35.46309	35.36457	35.24401	35.03096	34.77562	34.67678	34.79208	34.92595	35.03963	35.12928	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
22.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.36787	35.48325	35.63194	35.65218	35.53981	35.38265	35.27312	35.19827	35.15704	35.14507	35.14913	35.15935	35.17628	35.20001	35.23321	35.25797	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.9371	34.96383	35.02898	35.11346	35.13541	35.16108	35.20782	35.24354	35.24846	35.22923	35.20341	35.17731	35.15319	35.1352	35.12957	35.13438	35.14558	35.1569	35.16784	35.184	35.20308	35.22204	35.23537	35.246	35.25724	35.27369	35.29599	35.322	35.3493	35.37431	35.39959	35.42643	35.45521	35.47897	35.49435	35.51305	35.54135	35.56455	35.56469	35.53119	35.46767	35.38026	35.2772	35.17359	35.1008	35.05663	35.03451	35.02713	35.02999	35.04143	35.06368	35.08775	35.11101	35.1597	35.25318	35.35922	35.43058	35.46078	35.46547	35.46449	35.46559	35.46769	35.47367	35.48045	35.47787	35.46648	35.45242	35.44018	35.42538	35.40229	35.36306	35.31473	35.26376	35.21863	35.1901	35.19278	35.22969	35.28136	35.32795	35.36364	35.39179	35.41523	35.43707	35.4591	35.47892	35.48951	35.49636	35.5021	35.51478	35.53032	35.54949	35.56021	35.56501	35.56816	35.56802	35.57121	35.5765	35.58374	35.58804	35.59802	35.62498	35.67381	35.73506	35.79673	35.84736	35.88065	35.89406	35.89378	35.88592	35.87987	35.87826	35.87123	35.84513	35.80149	35.72792	35.63043	35.54002	35.49881	35.50099	35.48948	35.45234	35.39515	35.33815	35.28015	35.18363	34.97308	34.7257	34.65799	34.83349	35.02953	35.12355	35.17306	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
22.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.30629	35.42829	35.60495	35.63789	35.53917	35.38427	35.26965	35.18945	35.14095	35.1306	35.13867	35.15446	35.17412	35.19314	35.21479	35.22683	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.92904	34.95247	35.00426	35.10773	35.15134	35.19287	35.23412	35.24807	35.23815	35.21858	35.19796	35.17358	35.14733	35.1287	35.12492	35.1334	35.14357	35.1528	35.16438	35.17947	35.19429	35.20965	35.22221	35.23448	35.24916	35.26912	35.29232	35.31659	35.34082	35.36476	35.38948	35.41791	35.44616	35.46777	35.48309	35.50269	35.52067	35.51317	35.47366	35.4141	35.34647	35.26646	35.17704	35.09705	35.04183	35.0088	34.99308	34.99097	34.99792	35.01407	35.03869	35.06719	35.09453	35.12962	35.19562	35.28823	35.35759	35.38364	35.38388	35.3732	35.3601	35.3523	35.35435	35.36086	35.36374	35.36214	35.35765	35.34512	35.3198	35.27746	35.22161	35.16841	35.13447	35.11581	35.12559	35.17569	35.24038	35.29781	35.34203	35.38051	35.41906	35.4551	35.48388	35.50723	35.5214	35.52749	35.52928	35.53635	35.55136	35.5733	35.58997	35.59509	35.59172	35.58963	35.59476	35.60519	35.61705	35.6259	35.63386	35.65024	35.68524	35.73642	35.79262	35.83039	35.8462	35.84954	35.84673	35.8307	35.79999	35.7552	35.70329	35.62828	35.55985	35.49277	35.39517	35.28525	35.21813	35.20549	35.2241	35.25157	35.26231	35.25778	35.22921	35.18056	35.09538	34.90871	34.69013	34.63343	34.80213	35.05219	35.17209	35.20743	35.23703	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
21.7S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.15896	35.19884	35.31987	35.51248	35.59616	35.56087	35.42998	35.29997	35.20317	35.13852	35.12002	35.1264	35.14545	35.16362	35.1753	35.1914	35.21158	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.92522	34.94994	34.99075	35.09078	35.17683	35.22794	35.25058	35.25057	35.23689	35.22104	35.20504	35.18127	35.15072	35.12844	35.12504	35.13191	35.14091	35.14761	35.15507	35.16426	35.17607	35.19077	35.20722	35.22521	35.24677	35.26978	35.29279	35.31406	35.3353	35.35804	35.38222	35.41068	35.43614	35.45313	35.46585	35.47678	35.46791	35.42199	35.34588	35.2727	35.21342	35.151	35.08241	35.02957	34.99249	34.97252	34.96608	34.97221	34.98988	35.01034	35.03482	35.064	35.09504	35.12638	35.16392	35.21402	35.26495	35.29642	35.30469	35.29552	35.27362	35.25793	35.25763	35.26586	35.27656	35.28287	35.27839	35.25032	35.19445	35.12097	35.06106	35.0266	35.02389	35.04745	35.11337	35.19561	35.2661	35.31816	35.36331	35.41188	35.46253	35.50848	35.5383	35.55342	35.55853	35.56137	35.56681	35.57844	35.59983	35.62268	35.63895	35.64333	35.64416	35.65022	35.66159	35.67384	35.67912	35.67858	35.67757	35.68886	35.72181	35.76414	35.79081	35.78616	35.74303	35.69678	35.65214	35.58727	35.50042	35.40284	35.31363	35.24028	35.19797	35.16227	35.10471	35.04711	35.0426	35.06834	35.12222	35.17641	35.20473	35.1874	35.12318	35.04871	34.96384	34.81814	34.64489	34.60327	34.70394	34.92395	35.07564	35.16524	35.24129	35.24541	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
21.3S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.14753	35.1485	35.22495	35.38731	35.51319	35.55104	35.4804	35.36386	35.24798	35.16071	35.11205	35.10847	35.12429	35.14218	35.15101	35.1627	35.1875	35.19818	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.9489	34.98898	35.05455	35.17404	35.2418	35.25352	35.24896	35.23913	35.22746	35.21638	35.1983	35.16804	35.13967	35.13106	35.13161	35.13821	35.14105	35.13978	35.14069	35.1499	35.16784	35.18764	35.2111	35.23756	35.2618	35.28324	35.30338	35.32523	35.34958	35.37553	35.40199	35.41905	35.4238	35.4235	35.41401	35.37543	35.30268	35.21564	35.14407	35.0943	35.04716	35.00765	34.97512	34.95497	34.94706	34.95033	34.96907	35.00041	35.02992	35.05618	35.08488	35.1159	35.14399	35.16984	35.19826	35.22863	35.24971	35.24946	35.22662	35.19031	35.16948	35.17154	35.18703	35.20488	35.20635	35.18052	35.11618	35.03338	34.95999	34.9255	34.92973	34.96785	35.04351	35.14265	35.22997	35.29008	35.3376	35.38438	35.43408	35.48551	35.52856	35.55432	35.56413	35.56778	35.57421	35.58542	35.60365	35.62739	35.65497	35.67947	35.69933	35.71371	35.72565	35.73237	35.73268	35.72557	35.71342	35.70115	35.70126	35.72282	35.74997	35.7504	35.69579	35.61058	35.52775	35.4471	35.35619	35.24691	35.12804	35.02535	34.95432	34.92224	34.91451	34.90728	34.91048	34.94196	35.01223	35.10036	35.16644	35.1661	35.07877	34.94962	34.85411	34.78315	34.68258	34.57981	34.59501	34.68848	34.83105	34.96832	35.11768	35.2328	35.24688	35.23657	35.21748	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
20.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.12675	35.11647	35.1697	35.2735	35.36782	35.4334	35.46008	35.41005	35.30658	35.19699	35.11868	35.09392	35.09771	35.11638	35.12671	35.13369	35.15375	35.17728	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.95179	34.99688	35.03749	35.1447	35.21928	35.23331	35.23192	35.23072	35.22411	35.21701	35.20929	35.18979	35.16154	35.14221	35.13564	35.13626	35.13363	35.12389	35.11956	35.12438	35.14404	35.16546	35.18693	35.2107	35.23112	35.25123	35.27528	35.30052	35.3263	35.3527	35.36877	35.36822	35.35062	35.33127	35.30425	35.25232	35.17724	35.09886	35.04451	35.00843	34.97943	34.95382	34.93562	34.9272	34.92873	34.94211	34.97747	35.02526	35.06447	35.09075	35.11203	35.13211	35.1513	35.17098	35.1928	35.20966	35.20598	35.17524	35.11982	35.07357	35.05842	35.068	35.08913	35.10081	35.08519	35.03062	34.95043	34.88087	34.8455	34.85352	34.89712	34.9753	35.07822	35.18185	35.25002	35.29976	35.34349	35.38605	35.43043	35.47505	35.51307	35.53655	35.54713	35.55254	35.55898	35.56873	35.58466	35.60546	35.63109	35.65715	35.67975	35.69674	35.70925	35.71434	35.71697	35.7189	35.71455	35.7042	35.70112	35.70953	35.72018	35.7052	35.6381	35.5378	35.4327	35.33273	35.23429	35.12866	35.00853	34.89148	34.79433	34.75263	34.75475	34.77205	34.80417	34.86345	34.96099	35.07441	35.13158	35.09571	34.91301	34.72374	34.62711	34.58556	34.53996	34.54248	34.6306	34.77039	34.90595	35.04212	35.16866	35.2392	35.24299	35.23764	35.22742	35.20248	35.18307	35.17177	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
20.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.20103	35.12135	35.0912	35.12592	35.17616	35.21698	35.25335	35.30825	35.34679	35.31946	35.22347	35.13952	35.0848	35.07362	35.08611	35.10127	35.11048	35.12638	35.15908	35.18182	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.95385	35.00328	35.03924	35.09589	35.15821	35.18241	35.19423	35.2033	35.2024	35.19955	35.20016	35.19545	35.17447	35.15136	35.13828	35.13246	35.12332	35.10849	35.0987	35.09826	35.11348	35.12927	35.14095	35.15521	35.17065	35.19177	35.21618	35.23745	35.25562	35.27183	35.27217	35.24956	35.22298	35.20104	35.1733	35.12056	35.06266	35.01522	34.98059	34.95238	34.92772	34.91051	34.90297	34.90379	34.91319	34.94103	34.98846	35.03759	35.07161	35.08684	35.09024	35.09191	35.09807	35.11107	35.12746	35.12584	35.09448	35.02907	34.9673	34.93647	34.93419	34.94273	34.95007	34.94505	34.91615	34.85915	34.80739	34.78341	34.79771	34.84245	34.91339	35.01109	35.11919	35.19717	35.24479	35.28536	35.32177	35.35025	35.37918	35.41589	35.45597	35.49033	35.51195	35.52209	35.52732	35.52914	35.52767	35.52137	35.50904	35.48837	35.46901	35.47482	35.49788	35.52113	35.53685	35.56196	35.60789	35.64505	35.66171	35.67014	35.67263	35.6517	35.58859	35.48956	35.37196	35.25066	35.13705	35.02663	34.91122	34.78835	34.69142	34.65094	34.65325	34.68003	34.72852	34.80475	34.91561	35.0426	35.09396	35.00846	34.7506	34.54248	34.48133	34.47632	34.49885	34.59966	34.76056	34.92622	35.04108	35.11861	35.18816	35.2226	35.21978	35.21168	35.2262	35.21389	35.19019	35.17539	35.16718	35.14806	35.13087	-1.E+10	-1.E+10
20S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.19852	35.11002	35.07842	35.0867	35.10379	35.10639	35.11355	35.15351	35.20356	35.21817	35.19751	35.14577	35.08581	35.05831	35.05754	35.07318	35.09024	35.10085	35.12806	35.16464	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.95015	35.00352	35.04219	35.06591	35.10981	35.13641	35.15563	35.16957	35.17264	35.17251	35.17607	35.17865	35.16784	35.14891	35.13446	35.12038	35.10195	35.08297	35.07146	35.06778	35.07206	35.07762	35.08092	35.08888	35.09962	35.1169	35.13167	35.13908	35.14397	35.15122	35.14353	35.1212	35.10352	35.08985	35.07101	35.03503	34.99491	34.96177	34.92995	34.90028	34.88094	34.87373	34.87458	34.88041	34.90008	34.94014	34.98368	35.00492	35.0009	34.98467	34.96933	34.96556	34.97099	34.98259	34.98489	34.96363	34.90887	34.84716	34.81	34.80133	34.80148	34.79882	34.79023	34.77506	34.75254	34.72661	34.72076	34.74689	34.79721	34.85873	34.94125	35.0428	35.13039	35.17683	35.20306	35.23295	35.26028	35.27919	35.3037	35.33916	35.38293	35.42797	35.45978	35.47503	35.47949	35.47479	35.45331	35.40838	35.3368	35.24019	35.16031	35.14136	35.16735	35.20175	35.21838	35.24622	35.31626	35.40248	35.46767	35.50401	35.51482	35.50103	35.45269	35.36589	35.24289	35.09987	34.96602	34.84922	34.74553	34.6596	34.59852	34.57319	34.5803	34.61673	34.67995	34.76719	34.88087	35.01295	35.06949	34.94202	34.66833	34.50533	34.47401	34.49711	34.59099	34.76984	34.96092	35.08868	35.15296	35.16677	35.18459	35.19254	35.17368	35.16377	35.18633	35.20797	35.20727	35.19605	35.18191	35.15693	35.13053	35.11626	35.10595
19.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.1069	35.07979	35.06366	35.06863	35.07196	35.07853	35.09013	35.11516	35.11976	35.10901	35.09103	35.07324	35.04947	35.03931	35.04827	35.07225	35.08563	35.10482	35.13875	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.94152	34.99977	35.04344	35.07014	35.09557	35.1145	35.12954	35.14027	35.14338	35.14642	35.15346	35.15588	35.14669	35.1311	35.11323	35.08952	35.06655	35.05029	35.04179	35.03602	35.03187	35.03051	35.03065	35.03475	35.04156	35.04913	35.0507	35.04778	35.04726	35.0526	35.04979	35.03651	35.02748	35.02116	35.00845	34.98329	34.9513	34.91693	34.87957	34.85117	34.84018	34.84072	34.84405	34.85435	34.879	34.91361	34.93007	34.91455	34.87519	34.83723	34.81762	34.8168	34.82297	34.826	34.81045	34.77467	34.73281	34.70016	34.68395	34.67717	34.67331	34.66488	34.65143	34.6461	34.64283	34.65322	34.69295	34.75182	34.81648	34.8829	34.96329	35.05085	35.10988	35.12746	35.13559	35.15253	35.17501	35.19578	35.22541	35.26749	35.31675	35.36153	35.38446	35.3828	35.36832	35.35196	35.31943	35.24748	35.132	34.98503	34.86297	34.81891	34.83622	34.86418	34.88265	34.90791	34.96595	35.04927	35.12903	35.1819	35.20588	35.20471	35.17667	35.10646	34.99087	34.8536	34.72533	34.63282	34.56847	34.52954	34.50859	34.50662	34.52528	34.57642	34.65071	34.74334	34.85585	34.98978	35.05302	34.91191	34.65888	34.52681	34.51149	34.59604	34.77027	34.9705	35.10657	35.15175	35.14742	35.13472	35.12742	35.12003	35.10276	35.0897	35.10097	35.13407	35.14315	35.1348	35.13747	35.14129	35.13308	35.12118	35.10493
