             VARIABLE : zonal current (m/sec)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : uv_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -10           
             SUBSET   : 181 by 189 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30E  	30.5E	31E  	31.5E	32E  	32.5E	33E  	33.5E	34E  	34.5E	35E  	35.5E	36E  	36.5E	37E  	37.5E	38E  	38.5E	39E  	39.5E	40E  	40.5E	41E  	41.5E	42E  	42.5E	43E  	43.5E	44E  	44.5E	45E  	45.5E	46E  	46.5E	47E  	47.5E	48E  	48.5E	49E  	49.5E	50E  	50.5E	51E  	51.5E	52E  	52.5E	53E  	53.5E	54E  	54.5E	55E  	55.5E	56E  	56.5E	57E  	57.5E	58E  	58.5E	59E  	59.5E	60E  	60.5E	61E  	61.5E	62E  	62.5E	63E  	63.5E	64E  	64.5E	65E  	65.5E	66E  	66.5E	67E  	67.5E	68E  	68.5E	69E  	69.5E	70E  	70.5E	71E  	71.5E	72E  	72.5E	73E  	73.5E	74E  	74.5E	75E  	75.5E	76E  	76.5E	77E  	77.5E	78E  	78.5E	79E  	79.5E	80E  	80.5E	81E  	81.5E	82E  	82.5E	83E  	83.5E	84E  	84.5E	85E  	85.5E	86E  	86.5E	87E  	87.5E	88E  	88.5E	89E  	89.5E	90E  	90.5E	91E  	91.5E	92E  	92.5E	93E  	93.5E	94E  	94.5E	95E  	95.5E	96E  	96.5E	97E  	97.5E	98E  	98.5E	99E  	99.5E	100E  	100.5E	101E  	101.5E	102E  	102.5E	103E  	103.5E	104E  	104.5E	105E  	105.5E	106E  	106.5E	107E  	107.5E	108E  	108.5E	109E  	109.5E	110E  	110.5E	111E  	111.5E	112E  	112.5E	113E  	113.5E	114E  	114.5E	115E  	115.5E	116E  	116.5E	117E  	117.5E	118E  	118.5E	119E  	119.5E	120E  
14.9N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.06998696	-0.1257715	-0.02562319	0.03633406	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1122021	0.03078201	-0.09688377	-0.1320227	0.06187544	0.3935425	0.6356885	0.7432427	0.6997846	0.4631462	0.2112597	0.2612993	0.3909287	0.4190409	0.4382194	0.4728642	0.4569148	0.3893312	0.3174606	0.265902	0.2312853	0.2216543	0.2282363	0.2356607	0.2255405	0.1971929	0.1819491	0.1690777	0.1673826	0.1635322	0.1553464	0.1500115	0.14865	0.1534359	0.1540499	0.1491559	0.1538246	0.1730036	0.1726678	0.160314	0.1507247	0.1294914	0.1221831	0.1018655	0.1054369	0.09114976	0.04642308	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.07343396	0.1441112	0.2119561	0.2242894	0.1999057	0.146242	0.1169305	0.1052429	0.1017569	0.08011549	0.06342841	0.06681433	0.07186847	0.07307348	0.09362937	0.1150509	0.1147175	0.1199011	0.1372232	0.1726272	0.2021386	0.2148626	0.2065183	0.2086042	0.1737776	0.1231078	0.1084716	0.07806451	0.05811074	0.01479217	-0.0264873	-0.04962169	-0.03306673	-0.002195762	0.03984733	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.06602066	0.2032386	0.228228	0.1607476	0.1144893	0.1299011	0.1514678	0.1558258	0.1502441	0.1538928	0.1566887	0.1409409	0.09646535	0.05905618	0.0376802	0.03418396	0.04644199	0.05194286	0.04696193	0.03345007	0.03943662	-10
15.2N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.09339716	-0.07612088	0.03579931	0.02365781	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.04586038	0.07470621	0.2660185	0.4924509	0.6179423	0.6048058	0.4083995	0.2060262	0.2279452	0.3869049	0.5023214	0.5455552	0.5917918	0.5721036	0.4690677	0.3604511	0.2880802	0.2498168	0.2328167	0.231968	0.2330501	0.2227973	0.1951332	0.1771472	0.1702481	0.1641431	0.1602861	0.1491401	0.1357112	0.1350116	0.1412547	0.1459746	0.1359652	0.1355121	0.1484563	0.1665146	0.1609679	0.1447355	0.1316413	0.1077134	0.0909163	0.06021729	0.07841297	0.04947192	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.06407861	0.09688323	0.180335	0.2611891	0.2900397	0.2854749	0.2272169	0.1875763	0.1668334	0.1554481	0.1277118	0.09611821	0.08810204	0.1053427	0.1188393	0.1104927	0.1095524	0.1145175	0.1318112	0.1525052	0.181153	0.1978767	0.2042536	0.1865749	0.1674069	0.1141345	0.06107089	0.06994577	0.01730956	-0.02339725	-0.03066702	-0.02444322	-0.0218971	0.004033789	0.0009362692	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.06829893	0.1356506	0.2241105	0.3490288	0.3514176	0.3194824	0.2818584	0.2515072	0.2215783	0.1980385	0.1877008	0.1737678	0.1579595	0.1187953	0.07249492	0.03753908	0.02254272	0.0310025	0.04776412	0.05080407	0.03940228	0.00504395	-10
15.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03704199	-0.188856	-0.1150379	0.002324926	0.02124861	0.03932455	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1101597	0.1854328	0.3079038	0.4446389	0.4290016	0.3072497	0.1828864	0.1522571	0.2664578	0.4831366	0.6029246	0.6581212	0.6226323	0.4886594	0.3604259	0.2792833	0.2548527	0.2571363	0.2518122	0.2378096	0.2187459	0.1913757	0.1727725	0.1581229	0.146281	0.1399446	0.1357061	0.1225381	0.1168333	0.1322268	0.139515	0.1339002	0.1208382	0.1357339	0.1543436	0.1563343	0.1466166	0.1265495	0.1152701	0.08628307	0.06592455	0.05651996	0.06964209	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.01402765	0.02749264	0.08661251	0.1277598	0.2198021	0.2804068	0.312804	0.2789577	0.2430747	0.1997411	0.154157	0.1175775	0.1011462	0.1037101	0.09561297	0.08668102	0.08343587	0.09792207	0.1199147	0.1426455	0.1531395	0.1630738	0.1718736	0.1696225	0.138803	0.09498008	0.04191793	-0.01492383	-0.02983783	-0.02557398	0.0165653	0.0295929	0.0007530533	-0.006557018	0.0550442	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02352722	0.06774412	0.1991333	0.3587604	0.461954	0.4805797	0.4324533	0.3703646	0.3103096	0.2595467	0.2219106	0.1991971	0.1726629	0.1379377	0.08946273	0.04259083	0.01427024	0.01011143	0.02488418	0.03569091	0.02832443	0.02396396	-10
15.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1269312	-0.1382365	-0.02063702	0.02473758	0.01719814	0.005790091	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1485396	0.1405528	0.1533867	0.2317148	0.2581726	0.2278019	0.1691204	0.05996929	0.122983	0.3481308	0.5114499	0.5880304	0.5380506	0.4217628	0.3086239	0.2568641	0.2603985	0.2835077	0.2800027	0.2591149	0.2302142	0.199257	0.1745121	0.1550081	0.1343057	0.1198717	0.1139297	0.1112437	0.1157466	0.129603	0.1373123	0.1361624	0.134197	0.1397779	0.1510952	0.1521732	0.143309	0.1383734	0.1240224	0.1211871	0.09204305	0.05249035	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03255728	0.009783153	0.06844085	0.09228037	0.2092778	0.2691711	0.3215475	0.3082678	0.2675537	0.2033328	0.1325446	0.08766516	0.06404721	0.05574659	0.04076929	0.05426869	0.07464798	0.1034054	0.1262332	0.1363173	0.1458571	0.1471622	0.1414818	0.1175271	0.06944946	-0.00187726	-0.05955615	-0.04758455	-10	-10	0.02471771	0.03170206	0.05749269	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02518659	0.0562037	0.08318906	0.2199207	0.3437315	0.3866186	0.3882969	0.3686787	0.3312959	0.2918399	0.2521497	0.2344305	0.206722	0.1581828	0.1061389	0.05004114	0.01439162	0.003001364	0.005542978	0.0178775	0.02005912	-0.002158133	-10
16.1N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1074109	-0.1071121	-0.02020521	0.06097133	0.07897866	0.03516562	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.01553299	0.02978416	0.09003387	0.1384472	0.1929577	0.243689	0.1805363	0.01997339	-0.06861299	0.08978572	0.2883014	0.3765548	0.3762915	0.3239363	0.2719078	0.2577571	0.2913963	0.3111043	0.2981158	0.2745278	0.2460934	0.2166169	0.1903905	0.1774779	0.159512	0.1354849	0.1271854	0.1269792	0.1333593	0.14043	0.1412887	0.1382598	0.1360155	0.1391717	0.1352157	0.1343446	0.1306665	0.1255452	0.1326756	0.110175	0.08440306	0.06378291	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.01792995	-0.02862966	0.01315687	0.06430468	0.152805	0.2360664	0.3138141	0.316828	0.2585936	0.1976144	0.1301344	0.09093744	0.07083052	0.05942081	0.06029838	0.07750436	0.09979356	0.1216754	0.1249026	0.1276461	0.1192895	0.1033748	0.09234206	0.06454132	0.02192015	0.02347993	-10	-10	-10	-10	0.07062773	0.05857705	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.07964644	0.1141229	-0.02911106	-0.06465124	-0.001373677	0.1001301	0.1723011	0.214241	0.2500208	0.2675679	0.2574621	0.2442967	0.2432624	0.226466	0.1870378	0.1245446	0.06882206	0.02690051	0.006472059	0.0009280717	0.002845865	0.007392774	0.01906148	-10
16.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.004495546	-0.01703254	0.06119989	0.09083555	0.05578003	0.03947978	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0219928	0.03990778	0.1614132	0.2930018	0.3498425	0.3124549	0.113055	-0.08251425	-0.08412508	0.08761507	0.2268977	0.2631358	0.2614442	0.246745	0.2591784	0.2883307	0.2961721	0.2790075	0.2579875	0.2446993	0.2297383	0.2125347	0.1982588	0.1967571	0.1939058	0.1828353	0.1669697	0.1531173	0.1561521	0.1547985	0.1479375	0.1520048	0.1439473	0.1361716	0.1259756	0.1241156	0.1265426	0.1240947	0.1244464	0.1034507	0.07022285	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02201085	0.007689978	0.05314501	0.1325916	0.2485863	0.3269248	0.3265475	0.2766001	0.2255516	0.175698	0.1604934	0.1448474	0.1233339	0.1051352	0.1139508	0.1211996	0.1164699	0.1167915	0.104477	0.08313884	0.0699317	0.06428735	0.03592757	0.05237942	-10	-10	-10	-10	-10	0.07577431	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02502259	0.04165884	-0.02571704	-0.1378869	-0.192209	-0.14035	-0.04173414	0.05225222	0.1090926	0.1403433	0.1736706	0.19783	0.1982319	0.2053072	0.2093285	0.1791767	0.1426096	0.09361683	0.04934003	0.02077948	0.009249745	0.002397963	-0.001077419	-0.00743364	-10
16.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.003092445	0.08002698	0.09004791	0.06739573	0.06413806	0.02656374	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1857737	0.4206208	0.4843301	0.3657488	0.2000489	0.09386955	0.1493551	0.2014412	0.2466439	0.2390337	0.2240877	0.2345361	0.2566376	0.2630118	0.2569023	0.2555329	0.2488036	0.2386814	0.2316401	0.2286394	0.2305798	0.2368465	0.2424536	0.2237221	0.2005483	0.1848912	0.1778101	0.1658136	0.1555146	0.1471046	0.1356229	0.1359714	0.1342971	0.1203734	0.1054535	0.08067776	0.08844954	0.09470403	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02555259	0.02392123	0.1075143	0.2348566	0.3655363	0.4111991	0.3863958	0.319456	0.2693151	0.2417476	0.2191021	0.2010738	0.1742764	0.1510317	0.1390389	0.1299206	0.114747	0.1016608	0.0769278	0.05719148	0.04983043	0.0567573	0.04026915	-10	-10	-10	-10	-10	0.03328212	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.001518445	-0.01037405	-0.1003269	-0.1373456	-0.1473041	-0.1382547	-0.06955952	0.002606384	0.04195392	0.06678625	0.09203769	0.1186497	0.1466188	0.1442257	0.1542627	0.1565621	0.1379586	0.1087012	0.07069375	0.03948926	0.02156272	0.01002785	0.004197292	0.006339156	-10
17.2N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03027281	0.0149322	0.1059164	0.07739139	0.06268835	0.04704916	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.6486821	0.6904051	0.5796579	0.5378636	0.3925665	0.3086933	0.2780282	0.2558525	0.2184968	0.2178723	0.2487223	0.2578616	0.2654694	0.2691119	0.2722747	0.2535438	0.2454	0.2610944	0.2644971	0.2625569	0.260721	0.2580432	0.2351803	0.2130142	0.1995772	0.1783938	0.1675065	0.1463504	0.1317917	0.130175	0.1435238	0.1404914	0.1254025	0.1068822	0.1048679	0.09818589	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.09272137	0.06257903	0.07075554	0.1894809	0.3200082	0.4300002	0.4452697	0.4067896	0.3526788	0.3127646	0.2978533	0.2866361	0.2554564	0.2009811	0.166854	0.1400365	0.1180056	0.09976499	0.07340214	0.04026514	0.0478641	0.04786621	0.08595595	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.04421457	0.01756949	-0.0578501	-0.04099846	-0.03177765	-0.02060395	-0.07436071	-0.1084318	-0.09455562	-0.07142907	-0.03773979	-0.01157425	0.03096361	0.05113003	0.06415272	0.08490342	0.09931163	0.115317	0.1044961	0.08564208	0.06264216	0.04076075	0.02272984	0.007382032	-0.006207899	-10
17.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0920321	-0.1105128	-0.003874759	0.04756205	0.0523653	0.03330851	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.7513008	0.8449547	0.6339003	0.4789676	0.3631382	0.3106374	0.2781174	0.2582826	0.2746168	0.2922639	0.2975244	0.2822088	0.2849373	0.2964188	0.2868352	0.2736419	0.2861368	0.2979584	0.2797289	0.2695337	0.2527387	0.2316153	0.211229	0.195877	0.1991767	0.1944633	0.177921	0.1579752	0.145538	0.140706	0.1262117	0.09375191	0.08064616	0.1174226	0.1276683	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.05474981	0.04736406	0.1729887	0.3111824	0.400049	0.418521	0.4054788	0.3888963	0.3789741	0.3746462	0.3383315	0.2812728	0.2147292	0.1654852	0.1332726	0.1072761	0.06887605	0.04387801	0.04089573	0.03936329	-0.00801568	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.05784725	0.05603243	0.02979121	0.02642454	0.01310847	0.06608956	0.1034295	0.05734281	-0.0864257	-0.1727862	-0.1745855	-0.1666716	-0.1031027	-0.06406728	-0.02931016	-0.002320918	0.01211839	0.04940861	0.07342058	0.09205282	0.09059329	0.07403218	0.05121842	0.03266663	0.02095105	0.01629698	-10
17.9N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1041635	-0.133055	-0.04225305	0.03780619	0.03139361	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4962199	0.4415983	0.4229538	0.3359076	0.2554383	0.2771903	0.3200301	0.3434361	0.3526953	0.3319703	0.3014876	0.2955893	0.3066337	0.3030965	0.295738	0.3041263	0.3128161	0.3002119	0.2631544	0.2386688	0.2176569	0.18564	0.1773959	0.1795668	0.1861396	0.1896804	0.1884284	0.182526	0.1541493	0.1269577	0.09196742	0.08233745	0.06538244	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.01409489	-0.07033291	0.0005394989	0.1468771	0.2766838	0.3618506	0.4008703	0.4090319	0.4155848	0.4031514	0.3765861	0.3231277	0.2673114	0.2135862	0.1587612	0.118079	0.07852546	0.03740846	0.02613758	0.04412603	0.09856332	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.009926805	0.02859626	0.03459271	0.09115309	0.2583931	0.3836281	0.4210263	0.2747761	0.04924467	-0.1467668	-0.2353007	-0.2266506	-0.1855642	-0.1199115	-0.08391521	-0.07155365	-0.0395667	0.001536909	0.04527028	0.07310721	0.08428002	0.07478319	0.05140095	0.03380962	0.02580493	0.00837039	-10
18.3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.06038368	-0.09318294	-0.01737898	0.02212081	0.01848514	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4299583	0.3174069	0.2481171	0.2518535	0.2719728	0.3197579	0.3558868	0.356667	0.3301702	0.2975814	0.2885335	0.2926418	0.2974962	0.2917733	0.2936504	0.2994657	0.2801534	0.254231	0.2229728	0.1963046	0.1884373	0.1731309	0.1588191	0.1520272	0.1598192	0.1674415	0.1336944	0.1191832	0.1014125	0.07916625	0.05120995	0.04911232	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0562277	-0.1055328	0.002496083	0.1183115	0.243228	0.3405212	0.389196	0.4014965	0.3961009	0.3569696	0.3107565	0.268651	0.2164718	0.1745847	0.1229041	0.07216989	0.03702218	0.02221941	0.0133251	-0.01264062	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.07875906	0.05480704	0.1113835	0.1237975	-10	-10	0.1058576	0.3533565	0.2365794	-0.06067806	-0.2079031	-0.2642434	-0.2129957	-0.1521155	-0.1213794	-0.10113	-0.09995236	-0.04137952	0.01741742	0.05612524	0.06593742	0.05326942	0.03704544	0.02620502	0.03473077	0.03753229	-10
18.6N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02803581	-0.02926472	0.04211221	0.08093105	0.05852053	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.05238686	0.2487793	0.2578184	0.2673682	0.2905563	0.3103663	0.319227	0.3173398	0.2949893	0.2741772	0.2655599	0.2738928	0.2632115	0.2508222	0.2398493	0.2375465	0.2359389	0.2159938	0.2018861	0.1997403	0.1974203	0.1907855	0.1655813	0.1594456	0.148882	0.1234765	0.141159	0.122979	0.08023117	0.05154448	0.02370045	0.03078802	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.05120712	-0.09193546	-0.02301213	0.1285801	0.2569245	0.3030192	0.3226413	0.3192839	0.3024682	0.2682267	0.2282954	0.1938176	0.1605132	0.1204917	0.07871865	0.00991215	-0.03962977	-0.05317592	0.009070794	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02222519	0.1388966	0.09581042	0.08333018	0.09324395	-10	-10	-10	-10	-10	0.1888607	0.005504719	-0.1436805	-0.1942238	-0.2170446	-0.1884509	-0.1612096	-0.1565866	-0.1436214	-0.0969675	-0.03315477	0.01888595	0.03770847	0.03074716	0.01555628	0.01255385	0.03951887	0.0390497	-10
19N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.09904068	0.2411209	0.2315019	0.1953304	0.1547126	0.07615737	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.2687865	0.1963414	0.2531119	0.2653552	0.2733432	0.2653858	0.2530743	0.2432983	0.2447751	0.228932	0.2110515	0.1831417	0.1587774	0.1544583	0.1673342	0.1825749	0.1909592	0.1824935	0.1757669	0.1696372	0.1579034	0.1536976	0.1437292	0.1403107	0.1308472	0.1274575	0.1181509	0.09587219	0.084575	0.07204352	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.05597882	-0.1099539	-0.09340887	-0.03561826	0.09739276	0.1435032	0.1659156	0.188993	0.1935857	0.1955154	0.1903539	0.1691956	0.1289921	0.1049099	0.06063487	0.05439405	0.01629918	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.01856995	-0.02743434	0.02426598	0.0797926	0.04035323	-10	-10	-10	-10	-10	0.06893108	0.05355063	-0.04706215	-0.098931	-0.1405028	-0.1918939	-0.208693	-0.2043789	-0.1945645	-0.1539587	-0.08161478	-0.02959924	-0.005203902	0.0008408047	-0.004980696	0.004911175	0.04174171	0.1233981	0.1804932
19.4N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.01436044	0.08399121	0.259359	0.3097516	0.1383321	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1950074	0.2469595	0.2177901	0.2249615	0.2320852	0.2182379	0.2049699	0.2106795	0.198111	0.168908	0.1366888	0.1237839	0.1181116	0.1161268	0.1422346	0.1748421	0.1848691	0.1749484	0.1669196	0.1606794	0.1589845	0.1442292	0.1453661	0.1522267	0.1530367	0.1604428	0.1659306	0.1523157	0.1517837	0.1020554	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.001624678	-0.1170519	-0.08849487	-0.03941276	0.03873956	0.07342647	0.09533889	0.1099732	0.1315359	0.1312478	0.1187186	0.1037237	0.06369327	0.07218824	0.04899215	0.03311185	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.07088729	-0.02413742	0.02085361	0.03255275	0.08289926	-10	-10	-10	-10	-10	0.106718	0.122884	0.04074441	-0.04291826	-0.09419671	-0.1476591	-0.1639063	-0.2178054	-0.2408605	-0.20576	-0.1515254	-0.1137505	-0.06415456	-0.036629	-0.02254022	-0.01083859	0.023747	0.06680553	0.0623697
19.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02890585	-0.06025956	-0.08242392	0.07950383	0.1422416	0.1130117	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.252049	0.1808889	0.1727975	0.1824915	0.1914567	0.1669769	0.1659331	0.1577359	0.1365962	0.101618	0.1047142	0.121318	0.1322193	0.1502479	0.170568	0.1958625	0.1987016	0.1849294	0.1697447	0.1519766	0.1304951	0.1359891	0.1308637	0.1380332	0.1698511	0.1579557	0.1647225	0.1688366	0.1376958	0.09163745	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1690616	-0.1353564	0.04428935	0.04763888	0.07301556	0.09961471	0.1148426	0.1123458	0.108233	0.08805659	0.1061904	0.05772587	-0.01231449	-0.02360815	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.004942732	0.007167948	-0.02222969	-0.1167164	-0.1395949	-0.077331	-10	-10	-10	0.09843636	0.1812826	0.1383818	0.06907983	0.004936465	-0.01774983	-0.08101647	-0.1216409	-0.1922329	-0.2301234	-0.2142429	-0.1852566	-0.1460191	-0.06977884	-0.03547152	-0.04066193	-0.03216475	-0.03679018	-0.0653244
